timestamp,pitch,y_pos,z_pos,o2_level,o2_leak_rate,co2_level,net_power,total_drain,solar_input,is_scrubber_on,is_engine_on,is_anomaly
81,141.2332209472094,-0.09305710133796607,-0.0659923079581354,99.6759999999996,1,988.0,8199.907215106778,3000.0,11199.907215106778,1,1,0
82,141.22560931042892,-0.08950854433169468,-0.06902013962687592,99.6719999999996,1,986.0,8199.913172711804,3000.0,11199.913172711804,1,1,0
83,141.23767026504336,-0.09605704920863524,-0.06690352568699119,99.6679999999996,1,984.0,8199.903641098485,3000.0,11199.903641098485,1,1,0
84,141.24152146449921,-0.09789510656195402,-0.058234235576830676,99.66399999999959,1,982.0,8199.90049301079,3000.0,11199.90049301079,1,1,0
85,141.222285749402,-0.09013133717114971,-0.0526555236496685,99.65999999999958,1,980.0,8199.915712056089,3000.0,11199.915712056089,1,1,0
86,141.21338084034937,-0.08761778384190158,-0.06104430857167777,99.65599999999958,1,978.0,8199.922330036234,3000.0,11199.922330036234,1,1,0
87,141.1983859902376,-0.0793683779548956,-0.0669053379684854,99.65199999999957,1,976.0,8199.93286262953,3000.0,11199.93286262953,1,1,0
88,141.21787536304143,-0.08711301547284894,-0.06746380659348869,99.64799999999957,1,974.0,8199.919023596056,3000.0,11199.919023596056,1,1,0
89,141.21596549801333,-0.09365655354263717,-0.06475745598741524,99.64399999999956,1,972.0,8199.920437027844,3000.0,11199.920437027844,1,1,0
90,141.2358003725417,-0.08787528619488622,-0.06948256120253397,99.63999999999956,1,970.0,8199.905151356737,3000.0,11199.905151356737,1,1,0
91,141.24829858009983,-0.08334194172764738,-0.07489483201594273,99.63599999999956,1,968.0,8199.894830319492,3000.0,11199.894830319492,1,1,0
92,141.2331682272702,-0.07787163242385435,-0.06540154284152058,99.63199999999955,1,966.0,8199.907257050303,3000.0,11199.907257050303,1,1,0
93,141.2425453486871,-0.07981430225416598,-0.0584337356329826,99.62799999999955,1,964.0,8199.89964754193,3000.0,11199.89964754193,1,1,0
94,141.23897792427633,-0.0858588617443088,-0.06694639682852042,99.62399999999954,1,962.0,8199.902577851788,3000.0,11199.902577851788,1,1,0
95,141.24765582755745,-0.08828196875674119,-0.07220384188873373,99.61999999999954,1,960.0,8199.895374104168,3000.0,11199.895374104168,1,1,0
96,141.25193238740198,-0.09688334248624778,-0.06255897972594049,99.61599999999953,1,958.0,8199.891729518818,3000.0,11199.891729518818,1,1,0
97,141.23538758169224,-0.09209487858687994,-0.07119852326964614,99.61199999999953,1,956.0,8199.90548314864,3000.0,11199.90548314864,1,1,0
98,141.2474251411169,-0.0874924229903977,-0.07577507190549594,99.60799999999952,1,954.0,8199.895568926935,3000.0,11199.895568926935,1,1,0
99,141.22883860280373,-0.09437879315842426,-0.0747467223218532,99.60399999999952,1,952.0,8199.91066929534,3000.0,11199.91066929534,1,1,0
100,141.21467538192115,-0.08610335541150034,-0.07094740822145279,99.59999999999951,1,950.0,8199.921384760373,3000.0,11199.921384760373,1,1,0
101,141.22950457549797,-0.0956333138435245,-0.07723529184550455,99.5959999999995,1,948.0,8199.910148593874,3000.0,11199.910148593874,1,1,0
102,141.22157995068892,-0.09814113389291886,-0.07726971333752528,99.5919999999995,1,946.0,8199.916246465531,3000.0,11199.916246465531,1,1,0
103,141.20529020071103,-0.10017889307944473,-0.06884591601617139,99.5879999999995,1,944.0,8199.928108302836,3000.0,11199.928108302836,1,1,0
104,141.1893779548281,-0.0975255872919497,-0.06287038939696665,99.58399999999949,1,942.0,8199.93882116382,3000.0,11199.93882116382,1,1,0
105,141.18816465919429,-0.09394493235273368,-0.06590528104384721,99.57999999999949,1,940.0,8199.939602565948,3000.0,11199.939602565948,1,1,0
106,141.18888763583817,-0.08648988372528066,-0.06368697294100958,99.57599999999948,1,938.0,8199.939137550014,3000.0,11199.939137550014,1,1,0
107,141.2064762363971,-0.07790378992608044,-0.05611070402114486,99.57199999999948,1,936.0,8199.927275215508,3000.0,11199.927275215508,1,1,0
108,141.19996633403838,-0.08465542553589935,-0.0472396780058235,99.56799999999947,1,934.0,8199.931788737005,3000.0,11199.931788737005,1,1,0
109,141.2185824279478,-0.08975872109151019,-0.04311549884518387,99.56399999999947,1,932.0,8199.918497162887,3000.0,11199.918497162887,1,1,0
110,141.2118831956192,-0.08409666536844637,-0.033196685118721606,99.55999999999946,1,930.0,8199.923416484931,3000.0,11199.923416484931,1,1,0
111,141.2055748308403,-0.0852063310296882,-0.04235345933490166,99.55599999999946,1,928.0,8199.927908812491,3000.0,11199.927908812491,1,1,0
112,141.1921076633414,-0.0775828523371775,-0.03571715096829085,99.55199999999945,1,926.0,8199.937044781656,3000.0,11199.937044781656,1,1,0
113,141.18327174886093,-0.08309553121177855,-0.028839463960355118,99.54799999999945,1,924.0,8199.942702794628,3000.0,11199.942702794628,1,1,0
114,141.19444144119046,-0.08050067197197124,-0.03370007837931946,99.54399999999944,1,922.0,8199.935505896807,3000.0,11199.935505896807,1,1,0
115,141.20942974695689,-0.07195352157408909,-0.04321780930707475,99.53999999999944,1,920.0,8199.925179774182,3000.0,11199.925179774182,1,1,0
116,141.21542991493016,-0.06794718141739739,-0.0455459053287262,99.53599999999943,1,918.0,8199.920831162033,3000.0,11199.920831162033,1,1,0
117,141.1959069521179,-0.06502810336368303,-0.03801182883763363,99.53199999999943,1,916.0,8199.934530046105,3000.0,11199.934530046105,1,1,0
118,141.1775515988798,-0.07337497216102506,-0.04558136716362311,99.52799999999942,1,914.0,8199.946223616813,3000.0,11199.946223616813,1,1,0
119,141.19416938054687,-0.07677690341769139,-0.04565808180804657,99.52399999999942,1,912.0,8199.935686249462,3000.0,11199.935686249462,1,1,0
120,141.18962594140936,-0.08075245451813168,-0.037509807444322904,99.51999999999941,1,910.0,8199.938660834176,3000.0,11199.938660834176,1,1,0
121,141.20593721680925,-0.08848755149042986,-0.04747262372752484,99.51599999999941,1,908.0,8199.927654424997,3000.0,11199.927654424997,1,1,0
122,141.22451700909852,-0.09627137214322831,-0.04406647774439519,99.5119999999994,1,906.0,8199.914011434732,3000.0,11199.914011434732,1,1,0
123,141.23733803003202,-0.09175315092275686,-0.04061410154359891,99.5079999999994,1,904.0,8199.903910306575,3000.0,11199.903910306575,1,1,0
124,141.2241782285014,-0.09314759127290523,-0.044114424751092146,99.5039999999994,1,902.0,8199.91427074018,3000.0,11199.91427074018,1,1,0
125,141.2332311770145,-0.08621763201537248,-0.04655889255284043,99.49999999999939,1,900.0,8199.907206966936,3000.0,11199.907206966936,1,1,0
126,141.25206460654286,-0.08050022715007982,-0.05498742840117059,99.49599999999938,1,898.0,8199.891615844164,3000.0,11199.891615844164,1,1,0
127,141.24493858096088,-0.08117128218688006,-0.05563209507121874,99.49199999999938,1,896.0,8199.897657388285,3000.0,11199.897657388285,1,1,0
128,141.2249767491523,-0.08775744365830798,-0.0643196714990524,99.48799999999937,1,894.0,8199.913658919688,3000.0,11199.913658919688,1,1,0
129,141.2165277583701,-0.07929345449039621,-0.057652396914438714,99.48399999999937,1,892.0,8199.920022208944,3000.0,11199.920022208944,1,1,0
130,141.22397751601608,-0.07095991153977348,-0.06371336784842503,99.47999999999936,1,890.0,8199.914424182449,3000.0,11199.914424182449,1,1,0
131,141.2141886067086,-0.06236966464922596,-0.07250698989207448,99.47599999999936,1,888.0,8199.921740874976,3000.0,11199.921740874976,1,1,0
132,141.2118557156523,-0.05730620441337035,-0.06974246300056103,99.47199999999935,1,886.0,8199.923436348457,3000.0,11199.923436348457,1,1,0
133,141.20829876257585,-0.05583089400507853,-0.07363261040631525,99.46799999999935,1,884.0,8199.925985695278,3000.0,11199.925985695278,1,1,0
134,141.2134940027457,-0.05335561390325755,-0.0787838859099019,99.46399999999934,1,882.0,8199.922247632961,3000.0,11199.922247632961,1,1,0
135,141.20140872537954,-0.05481635797942496,-0.07343150828984582,99.45999999999934,1,880.0,8199.930801150007,3000.0,11199.930801150007,1,1,0
136,141.209708851747,-0.04963543737989072,-0.08286632086509017,99.45599999999934,1,878.0,8199.924980217285,3000.0,11199.924980217285,1,1,0
137,141.21610636587158,-0.05639480853831055,-0.08722081252466951,99.45199999999933,1,876.0,8199.920333201006,3000.0,11199.920333201006,1,1,0
138,141.2298174192967,-0.04639809337966681,-0.07753283284589879,99.44799999999933,1,874.0,8199.90990346956,3000.0,11199.90990346956,1,1,0
139,141.23225633163642,-0.0518000573386061,-0.07492890669903034,99.44399999999932,1,872.0,8199.907981046024,3000.0,11199.907981046024,1,1,0
140,141.21932043273952,-0.049686473318991044,-0.06815891495323535,99.43999999999932,1,870.0,8199.917945874722,3000.0,11199.917945874722,1,1,0
141,141.22903398520583,-0.04280898449673232,-0.06510120257700615,99.43599999999931,1,868.0,8199.910516689308,3000.0,11199.910516689308,1,1,0
142,141.240845052043,-0.03473005736982805,-0.07364773274896265,99.4319999999993,1,866.0,8199.901049594166,3000.0,11199.901049594166,1,1,0
143,141.23043138343812,-0.035195379659201324,-0.08184430658806727,99.4279999999993,1,864.0,8199.909421436008,3000.0,11199.909421436008,1,1,0
144,141.22939943692307,-0.039027444942832425,-0.0838781563827638,99.4239999999993,1,862.0,8199.910230898744,3000.0,11199.910230898744,1,1,0
145,141.24855296493362,-0.048478379188837475,-0.08063115768359821,99.41999999999929,1,860.0,8199.894614714278,3000.0,11199.894614714278,1,1,0
146,141.23121759473554,-0.0482787832064548,-0.07491624574987082,99.41599999999929,1,858.0,8199.90880229047,3000.0,11199.90880229047,1,1,0
147,141.23099392353132,-0.051306621294791195,-0.08134803434043597,99.41199999999928,1,856.0,8199.908978647358,3000.0,11199.908978647358,1,1,0
148,141.24505842137754,-0.041682729064376034,-0.09049776068193127,99.40799999999928,1,854.0,8199.89755721817,3000.0,11199.89755721817,1,1,0
149,141.24878590133847,-0.03904961271941912,-0.09000933975632186,99.40399999999927,1,852.0,8199.894417094154,3000.0,11199.894417094154,1,1,0
150,141.26182537552782,-0.030962077707560265,-0.09848742863680987,99.39999999999927,1,850.0,8199.883059357227,3000.0,11199.883059357227,1,1,0
151,141.25163293611436,-0.033753977150760825,-0.09238945042421988,99.39599999999926,1,848.0,8199.891986749852,3000.0,11199.891986749852,1,1,0
152,141.2611951275605,-0.028975908307774634,-0.09154428986360218,99.39199999999926,1,846.0,8199.883621661551,3000.0,11199.883621661551,1,1,0
153,141.26897818278454,-0.03135297316153284,-0.08652941979469422,99.38799999999925,1,844.0,8199.876582690396,3000.0,11199.876582690396,1,1,0
154,141.26882064192384,-0.03778681208988384,-0.0912100879378782,99.38399999999925,1,842.0,8199.876727219144,3000.0,11199.876727219144,1,1,0
155,141.28645607096763,-0.031345185158305935,-0.09478457010477255,99.37999999999924,1,840.0,8199.860022601044,3000.0,11199.860022601044,1,1,0
156,141.29367130860066,-0.03028012601308914,-0.09309329058461309,99.37599999999924,1,838.0,8199.852882326533,3000.0,11199.852882326533,1,1,0
157,141.27496707441756,-0.027060861061003645,-0.09111611439037016,99.37199999999923,1,836.0,8199.8710256599,3000.0,11199.8710256599,1,1,0
158,141.28958202170992,-0.03601204573496279,-0.0881627952160569,99.36799999999923,1,834.0,8199.85695093309,3000.0,11199.85695093309,1,1,0
159,141.27882061790953,-0.03880147045178803,-0.08860166431090084,99.36399999999922,1,832.0,8199.867385297366,3000.0,11199.867385297366,1,1,0
160,141.264306324588,-0.035181370847692336,-0.08879999775124273,99.35999999999922,1,830.0,8199.880832699044,3000.0,11199.880832699044,1,1,0
161,141.25837690210588,-0.03177096835947026,-0.08091007550555135,99.35599999999921,1,828.0,8199.886119490937,3000.0,11199.886119490937,1,1,0
162,141.26664346284292,-0.038475261595859366,-0.0880366804008789,99.35199999999921,1,826.0,8199.878715902767,3000.0,11199.878715902767,1,1,0
163,141.26874637951312,-0.04356039975647636,-0.09681617712235688,99.3479999999992,1,824.0,8199.87679531847,3000.0,11199.87679531847,1,1,0
164,141.28358622407384,-0.03767157179720271,-0.10472252721339483,99.3439999999992,1,822.0,8199.862813260088,3000.0,11199.862813260088,1,1,0
165,141.2981247425945,-0.04670466771504644,-0.1063253256081399,99.3399999999992,1,820.0,8199.848386516893,3000.0,11199.848386516893,1,1,0
166,141.31662115793793,-0.05336361759019422,-0.11389463129802065,99.33599999999919,1,818.0,8199.828989993812,3000.0,11199.828989993812,1,1,0
167,141.33300174398443,-0.05332857667394394,-0.11417248795495007,99.33199999999918,1,816.0,8199.810837713178,3000.0,11199.810837713178,1,1,0
168,141.34785438831253,-0.04472309515583725,-0.11675744715468872,99.32799999999918,1,814.0,8199.793587306407,3000.0,11199.793587306407,1,1,0
169,141.33828663226603,-0.04223453423852489,-0.1234109284026553,99.32399999999917,1,812.0,8199.804785904129,3000.0,11199.804785904129,1,1,0
170,141.34655198630665,-0.04454335959408896,-0.12527154836129184,99.31999999999917,1,810.0,8199.795130068147,3000.0,11199.795130068147,1,1,0
171,141.36277344806712,-0.05099761875991047,-0.12135169107107975,99.31599999999916,1,808.0,8199.775502092652,3000.0,11199.775502092652,1,1,0
172,141.3703303644806,-0.05734299130498131,-0.1140849918221605,99.31199999999916,1,806.0,8199.76605169907,3000.0,11199.76605169907,1,1,0
173,141.35731789780135,-0.055586683981092,-0.12212939245552251,99.30799999999915,1,804.0,8199.782203500608,3000.0,11199.782203500608,1,1,0
174,141.3586055273688,-0.06175979421659994,-0.1300555134339092,99.30399999999915,1,802.0,8199.780630976,3000.0,11199.780630976,1,1,0
175,141.37645559332344,-0.06324757406569473,-0.12852127569992436,99.29999999999914,1,800.0,8199.758248761183,3000.0,11199.758248761183,1,1,0
176,141.36103639184364,-0.06226552261362141,-0.1260957267922809,99.29599999999914,1,798.0,8199.777646850338,3000.0,11199.777646850338,1,1,0
177,141.34769050768855,-0.055212677780338316,-0.13161024160230056,99.29199999999913,1,796.0,8199.793781749659,3000.0,11199.793781749659,1,1,0
178,141.36620614309908,-0.05490513358533758,-0.1410215042368669,99.28799999999913,1,794.0,8199.771233443862,3000.0,11199.771233443862,1,1,0
179,141.38356845576706,-0.06142521760218088,-0.1492395710425226,99.28399999999912,1,792.0,8199.74902705412,3000.0,11199.74902705412,1,1,0
180,141.39398901385584,-0.06554257885081727,-0.15466661219471214,99.27999999999912,1,790.0,8199.735205308187,3000.0,11199.735205308187,1,1,0
181,141.40007011841396,-0.060628028641912364,-0.1638628579987404,99.27599999999912,1,788.0,8199.726968203191,3000.0,11199.726968203191,1,1,0
182,141.3834520973745,-0.05725665893638873,-0.1559583977982836,99.27199999999911,1,786.0,8199.749179299537,3000.0,11199.749179299537,1,1,0
183,141.39401726404475,-0.050455615028263706,-0.1473164027710205,99.2679999999991,1,784.0,8199.735167333834,3000.0,11199.735167333834,1,1,0
184,141.37656449549138,-0.05438908791420244,-0.13814170421597852,99.2639999999991,1,782.0,8199.758108872455,3000.0,11199.758108872455,1,1,0
185,141.36680517088442,-0.05558690172257003,-0.12903169643030474,99.2599999999991,1,780.0,8199.770484416907,3000.0,11199.770484416907,1,1,0
186,141.36126501951475,-0.06127736833566429,-0.12903700921957786,99.25599999999909,1,778.0,8199.777365150148,3000.0,11199.777365150148,1,1,0
187,141.35352878740665,-0.05245682868514337,-0.13225999140033112,99.25199999999909,1,776.0,8199.786798158473,3000.0,11199.786798158473,1,1,0
188,141.36928439029995,-0.05674923403522701,-0.1332540907109402,99.24799999999908,1,774.0,8199.767371371907,3000.0,11199.767371371907,1,1,0
189,141.3683651817656,-0.05399006778284231,-0.1348923992864206,99.24399999999908,1,772.0,8199.768528027083,3000.0,11199.768528027083,1,1,0
190,141.37329925577924,-0.0524632765114331,-0.1268002707232292,99.23999999999907,1,770.0,8199.762285609098,3000.0,11199.762285609098,1,1,0
191,141.3781861084837,-0.054317003578413944,-0.13322567725675646,99.23599999999907,1,768.0,8199.75602106566,3000.0,11199.75602106566,1,1,0
192,141.37053980441522,-0.06258423951485295,-0.12990929307982443,99.23199999999906,1,766.0,8199.765787006752,3000.0,11199.765787006752,1,1,0
193,141.37551400623255,-0.06219751456246474,-0.13958062099633822,99.22799999999906,1,764.0,8199.7594565762,3000.0,11199.7594565762,1,1,0
194,141.36759279788802,-0.06458281579958369,-0.13971926535119228,99.22399999999905,1,762.0,8199.769497701629,3000.0,11199.769497701629,1,1,0
195,141.38688738031783,-0.05975718404044739,-0.13605842096727133,99.21999999999905,1,760.0,8199.744665064587,3000.0,11199.744665064587,1,1,0
196,141.40175224021175,-0.05026541377375884,-0.1420773018238337,99.21599999999904,1,758.0,8199.724667424645,3000.0,11199.724667424645,1,1,0
197,141.40646453339548,-0.04501151970950573,-0.1342576727704663,99.21199999999904,1,756.0,8199.71817062724,3000.0,11199.71817062724,1,1,0
198,141.42140922639277,-0.048015587074938984,-0.1378048984173915,99.20799999999903,1,754.0,8199.697065396802,3000.0,11199.697065396802,1,1,0
199,141.40439632563042,-0.050218034603858576,-0.134059391401592,99.20399999999903,1,752.0,8199.72103137548,3000.0,11199.72103137548,1,1,0
200,141.4053543476109,-0.04681302985570912,-0.1326981369554796,99.19999999999902,1,750.0,8199.719708052242,3000.0,11199.719708052242,1,1,0
201,141.38802369734702,-0.05206421336154437,-0.14258744698623071,99.19599999999902,1,748.0,8199.74316299229,3000.0,11199.74316299229,1,1,0
