timestamp,pitch,y_pos,z_pos,o2_level,o2_leak_rate,co2_level,net_power,total_drain,solar_input,is_scrubber_on,is_engine_on,is_anomaly
132,140.97178382831495,-0.12064957689804134,-0.008262607324380482,99.47199999999935,1,886.0,8199.998641877539,3000.0,11199.998641877539,1,1,0
133,140.98646133073544,-0.1216439460329837,-0.0022616207200672183,99.46799999999935,1,884.0,8199.999687323876,3000.0,11199.999687323876,1,1,0
134,140.983256215109,-0.12937838405235597,-0.0024529242585454632,99.46399999999934,1,882.0,8199.999521755448,3000.0,11199.999521755448,1,1,0
135,140.97592088294905,-0.13555670444094867,0.002188181738495939,99.45999999999934,1,880.0,8199.99901093719,3000.0,11199.99901093719,1,1,0
136,140.96020873529298,-0.13145323676274823,-0.0012248725384449068,99.45599999999934,1,878.0,8199.997299039516,3000.0,11199.997299039516,1,1,0
137,140.94196774316993,-0.1269730515830778,0.007870702706712189,99.45199999999933,1,876.0,8199.994255110949,3000.0,11199.994255110949,1,1,0
138,140.93101846639834,-0.13387435210918286,0.010587940883287758,99.44799999999933,1,874.0,8199.991882759743,3000.0,11199.991882759743,1,1,0
139,140.9362088744202,-0.1433545401139133,0.008341717089736432,99.44399999999932,1,872.0,8199.993058341444,3000.0,11199.993058341444,1,1,0
140,140.95291949426888,-0.14975682405866886,-0.001518554916131851,99.43999999999932,1,870.0,8199.996218840683,3000.0,11199.996218840683,1,1,0
141,140.94858686344858,-0.14066198885563477,-0.008740822486919021,99.43599999999931,1,868.0,8199.995490888938,3000.0,11199.995490888938,1,1,0
142,140.94432096927997,-0.147692682551016,-0.00930972630194105,99.4319999999993,1,866.0,8199.99471157852,3000.0,11199.99471157852,1,1,0
143,140.95546682374948,-0.13952350693689938,-0.017176493845115513,99.4279999999993,1,864.0,8199.996616937016,3000.0,11199.996616937016,1,1,0
144,140.9719994749867,-0.14007401593470042,-0.012325725901091239,99.4239999999993,1,862.0,8199.998662557553,3000.0,11199.998662557553,1,1,0
145,140.95896185468573,-0.14463579242653954,-0.0033182240758299394,99.41999999999929,1,860.0,8199.997127115319,3000.0,11199.997127115319,1,1,0
146,140.94484732334655,-0.15025315849023899,0.0053029742807162855,99.41599999999929,1,858.0,8199.994811092636,3000.0,11199.994811092636,1,1,0
147,140.9301811388784,-0.15673487166775837,0.004698731814472487,99.41199999999928,1,856.0,8199.991684502655,3000.0,11199.991684502655,1,1,0
148,140.94094253554292,-0.15334633485384483,0.005928562112710475,99.40799999999928,1,854.0,8199.994050337671,3000.0,11199.994050337671,1,1,0
149,140.9245951809913,-0.15758074587566048,0.00827541114264828,99.40399999999927,1,852.0,8199.990300688589,3000.0,11199.990300688589,1,1,0
150,140.93506535698694,-0.16727591479987416,0.007241005048694677,99.39999999999927,1,850.0,8199.992807238992,3000.0,11199.992807238992,1,1,0
151,140.94344853896024,-0.17694538406572236,0.003238075269684783,99.39599999999926,1,848.0,8199.99454455243,3000.0,11199.99454455243,1,1,0
152,140.94171792708582,-0.18076028901279736,0.007321718473248364,99.39199999999926,1,846.0,8199.994205543531,3000.0,11199.994205543531,1,1,0
153,140.93752880225242,-0.1759420980825438,0.014827508069662931,99.38799999999925,1,844.0,8199.993342634754,3000.0,11199.993342634754,1,1,0
154,140.93989165487756,-0.17284620350596552,0.02104718678381512,99.38399999999925,1,842.0,8199.993836714795,3000.0,11199.993836714795,1,1,0
155,140.95520972875,-0.17319338120641029,0.0181383630556554,99.37999999999924,1,840.0,8199.996577762662,3000.0,11199.996577762662,1,1,0
156,140.96701292969976,-0.18287887051020102,0.012920610662831919,99.37599999999924,1,838.0,8199.998143776604,3000.0,11199.998143776604,1,1,0
157,140.9774517613045,-0.1867123896675469,0.022357249814460967,99.37199999999923,1,836.0,8199.99913270268,3000.0,11199.99913270268,1,1,0
158,140.97176065677073,-0.18533229287518238,0.019312470579939005,99.36799999999923,1,834.0,8199.998639646,3000.0,11199.998639646,1,1,0
159,140.97929048164846,-0.18372609965864184,0.01712125033083925,99.36399999999922,1,832.0,8199.99926838474,3000.0,11199.99926838474,1,1,0
160,140.96684646927307,-0.17446680488692634,0.009892601719571082,99.35999999999922,1,830.0,8199.998124995467,3000.0,11199.998124995467,1,1,0
161,140.9600681216782,-0.1698898517817576,0.013926787302718764,99.35599999999921,1,828.0,8199.997279916583,3000.0,11199.997279916583,1,1,0
162,140.97848626096786,-0.1767358732830439,0.006104184088701009,99.35199999999921,1,826.0,8199.99921045925,3000.0,11199.99921045925,1,1,0
163,140.9873067685215,-0.1848838582934555,0.005932059502478928,99.3479999999992,1,824.0,8199.999725155429,3000.0,11199.999725155429,1,1,0
164,140.97284080199873,-0.18415670478908752,0.007791657950248955,99.3439999999992,1,822.0,8199.998741721902,3000.0,11199.998741721902,1,1,0
165,140.96929557773603,-0.18251868913428457,0.004682442816527018,99.3399999999992,1,820.0,8199.998391783134,3000.0,11199.998391783134,1,1,0
166,140.96399057214057,-0.19100647769439338,0.0037960573735010186,99.33599999999919,1,818.0,8199.997788050588,3000.0,11199.997788050588,1,1,0
167,140.96854939184698,-0.1906372934620487,-0.001824390211166125,99.33199999999918,1,816.0,8199.99831266682,3000.0,11199.99831266682,1,1,0
168,140.98765653305495,-0.19189508675797062,0.008047553803122233,99.32799999999918,1,814.0,8199.999740093539,3000.0,11199.999740093539,1,1,0
169,140.98573572183764,-0.1849469014231522,-0.0006970057105499024,99.32399999999917,1,812.0,8199.999652909793,3000.0,11199.999652909793,1,1,0
170,140.96900361651774,-0.17886895738052955,-0.004109158814512632,99.31999999999917,1,810.0,8199.998361053405,3000.0,11199.998361053405,1,1,0
171,140.96845397397087,-0.17130746781361528,0.0025801305232451997,99.31599999999916,1,808.0,8199.998302412901,3000.0,11199.998302412901,1,1,0
172,140.97956933996994,-0.16165053854997527,-0.006440155694913651,99.31199999999916,1,806.0,8199.999287954817,3000.0,11199.999287954817,1,1,0
173,140.9761485752283,-0.16330088420094682,-1.9761361808724558e-05,99.30799999999915,1,804.0,8199.999029553921,3000.0,11199.999029553921,1,1,0
174,140.97850501769716,-0.16891308052572063,0.0038074915471160093,99.30399999999915,1,802.0,8199.999211835371,3000.0,11199.999211835371,1,1,0
175,140.99720050363626,-0.15986196940139874,-0.003977230304571841,99.29999999999914,1,800.0,8199.999986630888,3000.0,11199.999986630888,1,1,0
176,140.9988746730544,-0.15957314709447046,0.003918693938969676,99.29599999999914,1,798.0,8199.999997839768,3000.0,11199.999997839768,1,1,0
177,141.00571445184696,-0.16090705198070776,0.010085635890423807,99.29199999999913,1,796.0,8199.999944295289,3000.0,11199.999944295289,1,1,0
178,141.01786814434365,-0.15299059943545115,0.01307213377250906,99.28799999999913,1,794.0,8199.99945536987,3000.0,11199.99945536987,1,1,0
179,141.02054714682205,-0.15384615191336773,0.00864534724799007,99.28399999999912,1,792.0,8199.999279812124,3000.0,11199.999279812124,1,1,0
180,141.0058856595386,-0.1636868952405269,0.015098204391439036,99.27999999999912,1,790.0,8199.999940907408,3000.0,11199.999940907408,1,1,0
181,141.0069572081929,-0.17096057497965805,0.02139764579890641,99.27599999999912,1,788.0,8199.99991743181,3000.0,11199.99991743181,1,1,0
182,141.0129058408008,-0.17336226905280916,0.029597235455834398,99.27199999999911,1,786.0,8199.999715871129,3000.0,11199.999715871129,1,1,0
183,140.99605385584655,-0.16465070690966532,0.03282554981071369,99.2679999999991,1,784.0,8199.999973436294,3000.0,11199.999973436294,1,1,0
184,141.00830744900816,-0.16469454536982003,0.03607580662381015,99.2639999999991,1,782.0,8199.999882272443,3000.0,11199.999882272443,1,1,0
185,141.00290743034822,-0.17273300775416867,0.0321044504200137,99.2599999999991,1,780.0,8199.999985580127,3000.0,11199.999985580127,1,1,0
186,140.99127321529454,-0.17133872878355036,0.0322596652977913,99.25599999999909,1,778.0,8199.999870087397,3000.0,11199.999870087397,1,1,0
187,140.98717116566303,-0.1721602999601588,0.04000042021248696,99.25199999999909,1,776.0,8199.999719251688,3000.0,11199.999719251688,1,1,0
188,140.99469811080232,-0.1680071137930278,0.04985619942768305,99.24799999999908,1,774.0,8199.999952048294,3000.0,11199.999952048294,1,1,0
189,140.9969470704811,-0.17599183256090606,0.04181635564417292,99.24399999999908,1,772.0,8199.99998410076,3000.0,11199.99998410076,1,1,0
190,140.98564833244373,-0.16949491815871287,0.04299527566843657,99.23999999999907,1,770.0,8199.999648643905,3000.0,11199.999648643905,1,1,0
191,140.98734691720102,-0.17801516352558416,0.03985663334842078,99.23599999999907,1,768.0,8199.999726891347,3000.0,11199.999726891347,1,1,0
192,140.99861554225834,-0.17399155645511535,0.04346358319468313,99.23199999999906,1,766.0,8199.999996730343,3000.0,11199.999996730343,1,1,0
193,140.98751496987802,-0.1799480381486456,0.04743209788935198,99.22799999999906,1,764.0,8199.999734097788,3000.0,11199.999734097788,1,1,0
194,140.98664196334764,-0.17708512172857802,0.05100661720843685,99.22399999999905,1,762.0,8199.999695611652,3000.0,11199.999695611652,1,1,0
195,140.97361700136102,-0.1841728391381227,0.05226094682167686,99.21999999999905,1,760.0,8199.99881261635,3000.0,11199.99881261635,1,1,0
196,140.96890283271117,-0.17444272930559462,0.04339782123520863,99.21599999999904,1,758.0,8199.998350378108,3000.0,11199.998350378108,1,1,0
197,140.95510621263065,-0.17548963746122465,0.03737613317178821,99.21199999999904,1,756.0,8199.996561925916,3000.0,11199.996561925916,1,1,0
198,140.94802994961114,-0.18071495718060926,0.037441011778261764,99.20799999999903,1,754.0,8199.995392673303,3000.0,11199.995392673303,1,1,0
199,140.96326086766257,-0.17412388292986594,0.04343624748104822,99.20399999999903,1,752.0,8199.997697495231,3000.0,11199.997697495231,1,1,0
200,140.97576359069362,-0.17917732468252678,0.04906710381445892,99.19999999999902,1,750.0,8199.998997973256,3000.0,11199.998997973256,1,1,0
201,140.97784222335463,-0.17945941285983322,0.04330434290007677,99.19599999999902,1,748.0,8199.999162480135,3000.0,11199.999162480135,1,1,0
202,140.97241285431144,-0.18848160451488408,0.04897944663296585,99.19199999999901,1,746.0,8199.9987017561,3000.0,11199.9987017561,1,1,0
203,140.9883364912141,-0.1858729968842695,0.04949649874309679,99.18799999999901,1,744.0,8199.999767939511,3000.0,11199.999767939511,1,1,0
